trade_id,account_num,activity,CUSIP,quantity,price,timestamp
7129,255756749,sell,25XRG51P8,163,133.16,2024-09-25 14:06:36
7130,385209726,buy,14DJ54QX3,5074,311.97,2024-09-25 14:06:36
7131,735016609,buy,I1PLUG0P3,8373,345.17,2024-09-25 14:06:36
7132,176986514,sell,4OWIDRQW9,9822,282.27,2024-09-25 14:06:36
7133,687152616,buy,HD7XDPV69,4656,438.51,2024-09-25 14:06:36
7134,724218691,buy,71O2POT76,1281,224.64,2024-09-25 14:06:36
7135,101517184,buy,73FDO0H09,2294,89.09,2024-09-25 14:06:36
7136,534659931,buy,FNR7BMZX0,4761,372.69,2024-09-25 14:06:36
7137,922925573,buy,47ZUVO9V4,5000,18.31,2024-09-25 14:06:36
7138,852331305,buy,ZYKPIXAX7,5810,113.33,2024-09-25 14:06:36
7139,320751991,buy,PMFQC2ZE7,7377,189.56,2024-09-25 14:06:36
7140,983631147,buy,171CKUKX5,6116,287.22,2024-09-25 14:06:36
7141,979598302,sell,R22UFI8K2,8230,353.37,2024-09-25 14:06:36
7142,303113520,buy,DQEZ1W741,6609,136.62,2024-09-25 14:06:36
7143,869349895,sell,XHQKHIA64,2173,473.71,2024-09-25 14:06:36
7144,974456455,buy,BY5M9W7M7,9117,395.42,2024-09-25 14:06:36
7145,433139845,buy,4NHQFR881,9144,462.76,2024-09-25 14:06:36
7146,109384540,sell,TOWWVYWN9,5741,136.81,2024-09-25 14:06:36
7147,573764420,buy,359HRBYB6,2934,499.56,2024-09-25 14:06:36
7148,453753714,buy,P6H3GZOR7,6906,282.71,2024-09-25 14:06:36
7149,515019647,sell,7OUEXTEU8,2757,11.40,2024-09-25 14:06:36
7150,946499005,buy,HTYM94171,2914,110.43,2024-09-25 14:06:36
7151,273636596,sell,TAC5NROA1,1829,44.19,2024-09-25 14:06:36
7152,186419073,buy,476FAR028,7779,216.31,2024-09-25 14:06:36
7153,645250511,buy,KFHP6OMF7,2572,409.18,2024-09-25 14:06:36
7154,174819303,sell,WARQH5X69,93,489.78,2024-09-25 14:06:36
7155,961912241,buy,05YC91VS0,6848,433.79,2024-09-25 14:06:36
7156,808934265,sell,J7VFCYGH7,5072,463.57,2024-09-25 14:06:36
7157,299737324,sell,VNQMO3FM4,7953,369.38,2024-09-25 14:06:36
7158,167057683,sell,2LX3QU2L8,1735,220.85,2024-09-25 14:06:36
7159,271931437,buy,CP1QKCX34,1185,231.10,2024-09-25 14:06:36
7160,114917603,buy,IY0JLFXP9,6661,436.93,2024-09-25 14:06:36
7161,725984296,sell,82YL0QET0,6822,51.60,2024-09-25 14:06:36
7162,338252460,buy,VK48AG3Z5,4654,213.44,2024-09-25 14:06:36
7163,260396098,buy,FIFOZT5R2,5304,286.72,2024-09-25 14:06:36
7164,914932461,sell,C8QZK2TZ1,4562,271.50,2024-09-25 14:06:36
7165,947570618,sell,WAOYVK450,9231,81.91,2024-09-25 14:06:36
7166,411336304,buy,7KDMXABQ0,6810,265.64,2024-09-25 14:06:36
7167,199922226,sell,ZYLDXXRZ3,9902,239.58,2024-09-25 14:06:36
7168,223407199,sell,78RZRIBH3,4322,213.63,2024-09-25 14:06:36
7169,574894032,sell,UNC6ABRV9,2017,127.17,2024-09-25 14:06:36
7170,976138401,sell,ZMO938SR0,1297,458.09,2024-09-25 14:06:36
7171,217906886,buy,S9RB6UP66,4213,462.25,2024-09-25 14:06:36
7172,142943974,sell,FFXVA26F3,4589,175.42,2024-09-25 14:06:36
7173,513448579,sell,WQTSUYH76,8456,150.69,2024-09-25 14:06:36
7174,618449397,buy,NSIPZ2YZ4,4654,409.24,2024-09-25 14:06:36
7175,466132369,buy,GYJOJTV42,4506,202.62,2024-09-25 14:06:36
7176,498378436,buy,V4O33IVD2,9658,399.57,2024-09-25 14:06:36
7177,839101417,sell,J7XOLJSB9,105,124.98,2024-09-25 14:06:36
7178,308965164,buy,VP2TPGRR6,1086,79.00,2024-09-25 14:06:36
7179,594084668,sell,DF2TTBAF9,112,325.62,2024-09-25 14:06:36
7180,656284159,sell,GHR55XTV0,622,61.88,2024-09-25 14:06:36
7181,711990563,buy,928H7PM63,1561,227.59,2024-09-25 14:06:36
7182,358061049,sell,QJDFYEYA8,6200,101.68,2024-09-25 14:06:36
7183,781388206,sell,AQ6M6D5E9,6734,305.26,2024-09-25 14:06:36
7184,624456846,sell,UYR6JZLG6,7612,415.81,2024-09-25 14:06:36
7185,492313770,buy,9D5UDJEB8,4741,359.40,2024-09-25 14:06:36
7186,412204726,buy,4OMVONM51,8269,495.05,2024-09-25 14:06:36
7187,296169441,buy,N8U5FMYN3,6228,267.16,2024-09-25 14:06:36
7188,521227613,buy,UTZODBW43,4687,151.64,2024-09-25 14:06:36
7189,349884938,sell,CDGSOXZS4,2839,419.98,2024-09-25 14:06:36
7190,176804795,sell,SOVJ9CKG1,9794,310.92,2024-09-25 14:06:36
7191,912562643,buy,G8QYJQ023,9015,206.19,2024-09-25 14:06:36
7192,453754053,buy,L5T9POCD6,843,12.11,2024-09-25 14:06:36
7193,369979000,sell,OPJHXT8L9,6651,492.00,2024-09-25 14:06:36
7194,830828969,sell,PLDGQ3PK3,7546,137.30,2024-09-25 14:06:36
7195,410325518,sell,WR9V37FQ8,6746,354.67,2024-09-25 14:06:36
7196,311973540,sell,UGDJBNQM9,8461,304.52,2024-09-25 14:06:36
7197,616249057,sell,AOP3SHHC3,8844,489.41,2024-09-25 14:06:36
7198,773380989,buy,F80B6I933,5019,18.34,2024-09-25 14:06:36
7199,804702976,buy,6SC3XVGY9,8354,107.73,2024-09-25 14:06:36
7200,332080453,sell,CJ0YLXB05,5350,324.04,2024-09-25 14:06:36
7201,472948670,buy,SVX8EZ5U6,9842,261.50,2024-09-25 14:06:36
7202,560710567,sell,Q08DV8X74,5729,186.20,2024-09-25 14:06:36
7203,305440854,sell,079URNCO6,4427,197.75,2024-09-25 14:06:36
7204,402283907,sell,3FIWFF121,4666,139.05,2024-09-25 14:06:36
7205,513350386,buy,H58UG5GL6,480,451.88,2024-09-25 14:06:36
7206,898275334,buy,LEDUWQ9G1,6036,381.28,2024-09-25 14:06:36
7207,683906519,buy,1PKRCJIK6,3220,97.27,2024-09-25 14:06:36
7208,343083436,buy,9X7GXWFX3,1972,271.09,2024-09-25 14:06:36
7209,334062596,buy,I93J1MNH7,8496,390.97,2024-09-25 14:06:36
7210,372980120,buy,GAGIXS5V5,1995,102.87,2024-09-25 14:06:36
7211,860959356,sell,E97HJXHX0,2419,492.04,2024-09-25 14:06:36
7212,507836341,sell,85OT9OHN3,799,15.15,2024-09-25 14:06:36
7213,166210743,buy,3L147O4J8,5439,151.90,2024-09-25 14:06:36
7214,355178393,sell,RD49L5915,8372,464.83,2024-09-25 14:06:36
7215,725457119,sell,BTARSGRT8,1323,302.96,2024-09-25 14:06:36
7216,357814813,sell,Y5AN34SM2,9014,20.91,2024-09-25 14:06:36
7217,268196133,sell,0EGEP64S8,5102,482.84,2024-09-25 14:06:36
7218,108395353,sell,6VG4PK1F6,2568,477.14,2024-09-25 14:06:36
7219,578971358,sell,PC83Z9GS8,297,111.28,2024-09-25 14:06:36
7220,397590162,sell,QHET1OGC1,1267,486.79,2024-09-25 14:06:36
7221,739920970,sell,QNQTBAPQ3,2226,316.23,2024-09-25 14:06:36
7222,851810497,buy,CV1R1O659,5372,439.08,2024-09-25 14:06:36
7223,734923263,sell,73T613X18,949,477.58,2024-09-25 14:06:36
7224,319922203,buy,9EIBA83C1,997,129.74,2024-09-25 14:06:36
7225,518973849,sell,ZZEDK6CI5,7870,55.69,2024-09-25 14:06:36
7226,314777725,buy,2SFT1OY32,3961,396.65,2024-09-25 14:06:36
7227,452643486,buy,FDQS032J8,5193,327.27,2024-09-25 14:06:36
7228,223972584,buy,PA9YAZ6R5,1630,51.68,2024-09-25 14:06:36
7229,357847904,sell,HJX07B1D5,3884,368.75,2024-09-25 14:06:36
7230,327932848,sell,KXEM5I8T8,7298,44.57,2024-09-25 14:06:36
7231,303880742,buy,BZ8RY7X71,2469,104.00,2024-09-25 14:06:36
7232,515097979,buy,U260DQLF0,1527,32.89,2024-09-25 14:06:36
7233,502989069,buy,OE9Z0Y3W1,7766,328.53,2024-09-25 14:06:36
7234,844794541,buy,XJNPI6UN8,3395,395.93,2024-09-25 14:06:36
7235,327453194,sell,UOTVWFD61,2575,414.20,2024-09-25 14:06:36
7236,206981682,buy,LS66XDLA8,3152,190.91,2024-09-25 14:06:36
7237,513105794,buy,MDTSYPHK2,2431,494.29,2024-09-25 14:06:36
7238,708626797,sell,KRHE9K8Q3,2576,376.70,2024-09-25 14:06:36
7239,311288412,buy,FWBLHRVD7,7518,236.10,2024-09-25 14:06:36
7240,308523600,sell,YR7XA2828,9382,52.04,2024-09-25 14:06:36
7241,623023278,sell,KT148FMJ0,5076,372.18,2024-09-25 14:06:36
7242,784662868,buy,CU5M8S504,9886,392.10,2024-09-25 14:06:36
7243,232636786,sell,2FYVWZ4N4,9298,126.04,2024-09-25 14:06:36
7244,130416858,buy,QF4J8LPD5,438,131.55,2024-09-25 14:06:36
7245,658663992,sell,0ZJK2FIR6,6010,270.87,2024-09-25 14:06:36
7246,986024571,buy,WXJ47SZC3,8123,229.73,2024-09-25 14:06:36
7247,218818143,sell,ZG3OTZVJ9,4199,80.19,2024-09-25 14:06:36
7248,133934461,sell,QJDI7HVX8,9670,445.97,2024-09-25 14:06:36
7249,626698707,sell,7XL5MHMH5,7314,341.60,2024-09-25 14:06:36
7250,434469994,sell,0QU7SLR00,1746,71.04,2024-09-25 14:06:36
7251,729558636,buy,4LK4DLS26,6054,376.81,2024-09-25 14:06:36
7252,478278354,sell,XNI1XVEN4,1203,36.91,2024-09-25 14:06:36
7253,625615666,buy,AQKE07PM0,9624,489.68,2024-09-25 14:06:36
7254,808884396,sell,NBRJYESH7,5174,48.78,2024-09-25 14:06:36
7255,470504808,buy,MV8AGBNY8,1308,273.80,2024-09-25 14:06:36
7256,568507565,sell,1MSPVGVQ6,2369,67.26,2024-09-25 14:06:36
7257,500392419,buy,Z9EY7F4E0,8462,206.63,2024-09-25 14:06:36
7258,670123678,buy,ZHM7BJY22,2843,225.39,2024-09-25 14:06:36
7259,758541044,sell,ZEFYYASC7,7472,204.68,2024-09-25 14:06:36
7260,827469829,buy,AOUM75VW4,237,331.14,2024-09-25 14:06:36
7261,533146446,buy,DUMWK3MZ7,593,259.19,2024-09-25 14:06:36
7262,920815698,sell,W3VIXYNR2,6120,33.97,2024-09-25 14:06:36
7263,820455614,sell,L9MX0EJ51,7917,119.66,2024-09-25 14:06:36
7264,107154142,buy,VO1D1KJA8,6427,405.30,2024-09-25 14:06:36
7265,622165958,buy,FR6X123D1,7398,297.68,2024-09-25 14:06:36
7266,538388868,sell,0YIR1AS47,2912,106.89,2024-09-25 14:06:36
7267,332928100,sell,GQ68COSS7,8889,197.81,2024-09-25 14:06:36
7268,840942535,sell,CKYUXK1W9,4222,51.96,2024-09-25 14:06:36
7269,778711448,buy,XCYSXDWI2,7843,490.32,2024-09-25 14:06:36
7270,433739394,buy,PH8TRQ4I6,6268,43.02,2024-09-25 14:06:36
7271,218370897,buy,MNKEEQG88,9214,324.40,2024-09-25 14:06:36
7272,633052764,buy,FY20PCBU7,6850,401.60,2024-09-25 14:06:36
7273,704975062,sell,CDKMI56M5,2064,18.58,2024-09-25 14:06:36
7274,958553856,sell,F5APXBAC0,5335,249.05,2024-09-25 14:06:36
7275,976473428,buy,FE151PSR7,5373,474.08,2024-09-25 14:06:36
7276,217532272,buy,H4THAGZ69,839,311.72,2024-09-25 14:06:36
7277,766663033,sell,DSPLV3MI9,3606,498.76,2024-09-25 14:06:36
7278,521378505,buy,7SBHOG1X9,1620,143.28,2024-09-25 14:06:36
7279,678727975,sell,G9KCYX502,1022,364.99,2024-09-25 14:06:36
7280,559970558,sell,YNAVOXR56,1951,368.12,2024-09-25 14:06:36
7281,356525286,buy,FKBKT0RH7,6971,461.00,2024-09-25 14:06:36
7282,994913811,sell,C0EDHECX1,9402,277.84,2024-09-25 14:06:36
7283,605430246,sell,6UUZS2KF9,4775,88.27,2024-09-25 14:06:36
7284,987106941,sell,7DKKO7AY3,2002,344.58,2024-09-25 14:06:36
7285,177008720,sell,AVWC2SJO5,3270,408.96,2024-09-25 14:06:36
7286,388730334,buy,GTDL42KW0,5265,411.58,2024-09-25 14:06:36
7287,529378968,sell,12QVJSIB5,5592,119.95,2024-09-25 14:06:36
7288,265809759,buy,9FGNZD1H7,7833,143.40,2024-09-25 14:06:36
7289,426480134,buy,V6WHCLFP1,5156,169.87,2024-09-25 14:06:36
7290,800778179,buy,YBVI7VCO6,7051,331.98,2024-09-25 14:06:36
7291,311618612,sell,BULGP6WP4,6940,374.22,2024-09-25 14:06:36
7292,918608568,sell,87NP94AI0,6199,288.80,2024-09-25 14:06:36
7293,560413957,buy,N2423V515,352,226.62,2024-09-25 14:06:36
7294,124379504,sell,QP26V5SD9,4098,156.36,2024-09-25 14:06:36
7295,240910862,buy,D9RF9VHN0,5049,250.43,2024-09-25 14:06:36
7296,314674742,sell,EL562YJD7,5013,416.47,2024-09-25 14:06:36
7297,657583254,sell,ZDL27J1Z1,1867,338.81,2024-09-25 14:06:36
7298,344318474,sell,BQWLDVJL2,1999,142.50,2024-09-25 14:06:36
7299,661734159,buy,Y3BGGL2J4,8541,89.00,2024-09-25 14:06:36
7300,216817632,sell,EZ3SMEYE3,2479,198.99,2024-09-25 14:06:36
7301,639470354,buy,RQCQFMGS2,6565,385.00,2024-09-25 14:06:36
7302,776404736,sell,50UZKPV38,7470,194.30,2024-09-25 14:06:36
7303,441636966,buy,IKXLILNX3,7240,477.62,2024-09-25 14:06:36
7304,929823478,buy,8SX66BH04,8655,27.29,2024-09-25 14:06:36
7305,961717110,buy,J8MDX15A6,1040,87.82,2024-09-25 14:06:36
7306,278800828,buy,VVXCIJ8M0,6056,499.60,2024-09-25 14:06:36
7307,230785914,sell,97HHB2MA9,1270,326.93,2024-09-25 14:06:36
7308,438002324,sell,OWJ3HS5A2,2806,40.63,2024-09-25 14:06:36
7309,763585577,sell,XMFQ4VJB7,8624,495.92,2024-09-25 14:06:36
7310,746622330,sell,XSD4O70O8,5154,380.22,2024-09-25 14:06:36
7311,943907695,sell,ZAK3MMS75,5839,181.95,2024-09-25 14:06:36
7312,517578400,buy,X9G4ANID2,8511,27.82,2024-09-25 14:06:36
7313,221570502,buy,DFTGJ2RE4,7211,349.35,2024-09-25 14:06:36
7314,323849150,sell,VVHP5LIE5,2509,230.72,2024-09-25 14:06:36
7315,625832402,sell,PO2OFMNX6,5884,276.17,2024-09-25 14:06:36
7316,514201816,sell,UV0F357B1,4733,328.69,2024-09-25 14:06:36
7317,172705178,sell,AFGFIONW0,2851,335.12,2024-09-25 14:06:36
7318,931560436,sell,AMXCPDCR2,8238,239.10,2024-09-25 14:06:36
7319,792214408,buy,0B0SWI9J1,3596,383.35,2024-09-25 14:06:36
7320,381455368,buy,8XNLH1B80,899,185.27,2024-09-25 14:06:36
7321,733553322,buy,TCC5PKU54,382,321.13,2024-09-25 14:06:36
7322,762430015,sell,1A4KIQ5S7,8738,496.42,2024-09-25 14:06:36
7323,133965580,sell,1NH4QBAG5,4854,321.28,2024-09-25 14:06:36
7324,490034887,sell,K313KVFI0,620,288.29,2024-09-25 14:06:36
7325,529294956,sell,U8DF3AQO8,9160,83.47,2024-09-25 14:06:36
7326,933144820,buy,O3BACWRY8,3625,381.23,2024-09-25 14:06:36
7327,887182549,buy,KBVD0QD84,5853,477.21,2024-09-25 14:06:36
7328,765000851,sell,0PPBPSWE1,4897,229.00,2024-09-25 14:06:36
7329,128443841,buy,417EFWAV2,9060,105.26,2024-09-25 14:06:36
7330,753261477,sell,551WZW831,4151,361.76,2024-09-25 14:06:36
7331,345315059,sell,FAFM93ZF2,5169,148.12,2024-09-25 14:06:36
7332,591241733,buy,J5E5T7DR4,8283,472.34,2024-09-25 14:06:36
7333,951782416,buy,ESSM8W7J0,7796,265.05,2024-09-25 14:06:36
7334,459769769,buy,BIHDC3PS6,2301,441.69,2024-09-25 14:06:36
7335,564371435,sell,AGWEPASK6,4966,411.71,2024-09-25 14:06:36
7336,910525466,buy,P1UJEWK18,4003,38.58,2024-09-25 14:06:36
7337,660118836,sell,3H6RPUZ95,1375,367.53,2024-09-25 14:06:36
7338,517775446,buy,I08TTYDM3,6079,263.26,2024-09-25 14:06:36
7339,188576927,sell,O8SXCWR78,1811,280.82,2024-09-25 14:06:36
7340,473404371,sell,K2KRH9CK9,8536,348.10,2024-09-25 14:06:36
7341,398482231,sell,4LA72QFC3,9427,57.41,2024-09-25 14:06:36
7342,517639717,buy,GFAXIVHW2,6006,180.81,2024-09-25 14:06:36
7343,776591757,sell,4I6VC79Q9,3479,387.98,2024-09-25 14:06:36
7344,107123954,buy,G5SYFA1A7,7284,81.72,2024-09-25 14:06:36
7345,398006588,sell,KTDV6C6H8,3037,231.90,2024-09-25 14:06:36
7346,590154610,buy,FL8BNEX62,7798,256.85,2024-09-25 14:06:36
7347,726832405,sell,O23JH63M4,7250,197.63,2024-09-25 14:06:36
7348,732933664,buy,7UZ8K66R2,9274,310.02,2024-09-25 14:06:36
7349,223578774,buy,N2HIY09O6,8075,51.74,2024-09-25 14:06:36
7350,282118720,sell,05YVWVKX7,9087,50.62,2024-09-25 14:06:36
7351,890885131,buy,9NKXY7KH6,7512,395.16,2024-09-25 14:06:36
7352,829823605,buy,JBFAHDUT6,7557,285.02,2024-09-25 14:06:36
7353,394206349,buy,QR2LUNX06,9108,72.62,2024-09-25 14:06:36
7354,484055968,buy,01PK9O543,9555,290.71,2024-09-25 14:06:36
7355,747280935,buy,G040SD5R7,1725,414.67,2024-09-25 14:06:36
7356,825173953,sell,1KMBHIU64,624,50.89,2024-09-25 14:06:36
7357,148685251,buy,24808UP35,3142,158.88,2024-09-25 14:06:36
7358,284235106,buy,JTNOPZK53,929,234.37,2024-09-25 14:06:36
7359,550123714,buy,8IAGT3HA0,6364,468.03,2024-09-25 14:06:36
7360,860066108,buy,RA6FRO3P1,3667,162.93,2024-09-25 14:06:36
7361,648935385,buy,7FC1OY5U4,1109,47.67,2024-09-25 14:06:36
7362,375539240,buy,U768W37N1,1484,425.79,2024-09-25 14:06:36
7363,932855396,sell,DI9ZZNZF2,6875,63.18,2024-09-25 14:06:36
7364,283154841,buy,9SJAIIK16,6253,458.52,2024-09-25 14:06:36
7365,187665359,sell,51TUC1CX6,6402,157.31,2024-09-25 14:06:36
7366,876172310,buy,1HWMXP9Z2,3717,24.26,2024-09-25 14:06:36
7367,488331312,buy,KM5KAE2J7,3318,19.58,2024-09-25 14:06:36
7368,424796999,sell,BM0VZ48T5,4741,34.45,2024-09-25 14:06:36
7369,861404450,sell,7HSKUR737,339,188.53,2024-09-25 14:06:36
7370,325354087,sell,GIVPUDP98,5837,406.97,2024-09-25 14:06:36
7371,606150526,sell,0O06VEQY9,8154,90.81,2024-09-25 14:06:36
7372,329560551,sell,3NQLKSIA9,6994,227.79,2024-09-25 14:06:36
7373,962632531,sell,RMSWFOBV5,5296,321.99,2024-09-25 14:06:36
7374,965819292,sell,A0MAI34H7,669,486.75,2024-09-25 14:06:36
7375,165891357,sell,L1MNCIU06,9921,466.50,2024-09-25 14:06:36
7376,966119987,buy,8MATFV0I7,4683,19.38,2024-09-25 14:06:36
7377,832145397,sell,B1UFMV3B1,4184,383.94,2024-09-25 14:06:36
7378,762429301,sell,EH3CJJC88,6800,399.61,2024-09-25 14:06:36
7379,225625690,buy,0MSQX2JK1,3825,447.71,2024-09-25 14:06:36
7380,225976389,buy,VMSAO9I28,1513,450.88,2024-09-25 14:06:36
7381,499304184,sell,YB9G2IUH4,7793,134.51,2024-09-25 14:06:36
7382,394927308,sell,YJC2GE7I2,7848,413.26,2024-09-25 14:06:36
7383,708904601,sell,1J7ZI2514,3474,206.73,2024-09-25 14:06:36
7384,529486656,sell,CT79G4S60,1510,325.72,2024-09-25 14:06:36
7385,951846570,sell,S0FOH2FP9,4859,430.35,2024-09-25 14:06:36
7386,543176340,buy,12FJY7EV3,4588,445.82,2024-09-25 14:06:36
7387,327707569,sell,18HTAJF03,5079,490.80,2024-09-25 14:06:36
7388,140911922,buy,XYBDP1H94,7783,484.05,2024-09-25 14:06:36
7389,712490118,sell,20TBX1DG6,6381,285.01,2024-09-25 14:06:36
7390,890453649,sell,4OP8D20A0,5710,214.98,2024-09-25 14:06:36
7391,534076496,buy,WT4INHNR3,7925,312.47,2024-09-25 14:06:36
7392,569882215,sell,D0MVXV455,7959,182.88,2024-09-25 14:06:36
7393,792536254,sell,S5R7BMU93,7740,333.94,2024-09-25 14:06:36
7394,316403955,sell,50Q6UVX72,4641,37.02,2024-09-25 14:06:36
7395,334304580,buy,ATF75BJY2,5893,418.73,2024-09-25 14:06:36
7396,758825172,buy,HM7KLGZD9,7962,27.23,2024-09-25 14:06:36
7397,322264257,buy,0YO8VLWQ1,4878,210.06,2024-09-25 14:06:36
7398,602439038,buy,63U2JOQF8,846,67.02,2024-09-25 14:06:36
7399,244717034,buy,8IS4K96V0,8281,318.03,2024-09-25 14:06:36
7400,652525470,buy,SFDWE4901,9898,52.05,2024-09-25 14:06:36
7401,982254368,buy,0CS3LCGA0,1688,356.91,2024-09-25 14:06:36
7402,122039382,buy,8QEAQ1MX2,400,18.59,2024-09-25 14:06:36
7403,130285966,buy,PHXVROWP1,446,42.16,2024-09-25 14:06:36
7404,769166369,buy,14T3HP1C4,7683,231.34,2024-09-25 14:06:36
7405,751942088,buy,4UA7EKR22,2939,414.45,2024-09-25 14:06:36
7406,481570998,sell,I5Q1Q2VJ3,2972,440.57,2024-09-25 14:06:36
7407,940678399,sell,S3VQJ8XU4,3558,493.01,2024-09-25 14:06:36
7408,542169252,buy,AFZOGYHK3,2053,355.36,2024-09-25 14:06:36
7409,689081037,sell,H1PHFV085,2183,78.64,2024-09-25 14:06:36
7410,209163534,buy,NZ0TH6KU6,66,450.60,2024-09-25 14:06:36
7411,884383937,sell,21YDBAPE0,9798,253.84,2024-09-25 14:06:36
7412,779236056,buy,RP7CKGTJ4,7102,358.87,2024-09-25 14:06:36
7413,936508198,sell,82OX69BB9,5907,354.17,2024-09-25 14:06:36
7414,370109118,sell,1D8VBS1G6,6099,336.96,2024-09-25 14:06:36
7415,260432900,sell,V4IROZZE9,9620,98.85,2024-09-25 14:06:36
7416,154639534,sell,P6ZRKPKB0,1342,167.08,2024-09-25 14:06:36
7417,308538708,buy,30J4I2JN6,3120,77.11,2024-09-25 14:06:36
7418,617443484,buy,I6E93NVR8,9609,254.00,2024-09-25 14:06:36
7419,561905665,buy,PUQKP76S6,8642,463.01,2024-09-25 14:06:36
7420,308984836,buy,HPCNCYAB2,2688,321.05,2024-09-25 14:06:36
7421,293934723,sell,GDCFRNP29,958,259.87,2024-09-25 14:06:36
7422,364882646,sell,EN5LEFFG5,1822,99.02,2024-09-25 14:06:36
7423,398090564,sell,6FE8X30V9,6544,292.30,2024-09-25 14:06:36
7424,186887580,sell,L05AXRKM5,584,467.59,2024-09-25 14:06:36
7425,188512234,sell,OSK71P5O3,4091,70.84,2024-09-25 14:06:36
7426,877680070,buy,BT3P04S66,610,341.70,2024-09-25 14:06:36
7427,218488485,buy,HRW63SYW4,8285,485.78,2024-09-25 14:06:36
7428,424227725,sell,BMW8UGQM4,9791,258.22,2024-09-25 14:06:36
7429,627046667,buy,O88TRX3R3,7398,82.19,2024-09-25 14:06:36
7430,971276545,buy,EZ71TROP8,3236,126.39,2024-09-25 14:06:36
7431,251715039,buy,11MNCKA05,3432,40.76,2024-09-25 14:06:36
7432,867433214,sell,A9FD1CEJ3,8325,340.21,2024-09-25 14:06:36
7433,252668478,sell,G6O4ROYJ7,164,203.60,2024-09-25 14:06:36
7434,806931089,buy,TDUG1TP85,185,456.90,2024-09-25 14:06:36
7435,498897567,buy,VJQBC7500,5067,60.10,2024-09-25 14:06:36
7436,113018392,buy,OTMH1GKZ5,5209,116.26,2024-09-25 14:06:36
7437,549654912,buy,YUAI5H4O9,2858,40.06,2024-09-25 14:06:36
7438,831500592,buy,4TR0P3GR5,6597,472.84,2024-09-25 14:06:36
7439,189242508,buy,UE0P11XN3,1576,401.45,2024-09-25 14:06:36
7440,648382728,buy,7ZYBTOY13,2458,139.87,2024-09-25 14:06:36
7441,389435895,sell,A0OXY0PT4,2766,363.74,2024-09-25 14:06:36
7442,930476005,buy,IRGXO0TK2,5957,228.66,2024-09-25 14:06:36
7443,583571014,buy,HBZHAODB2,5932,390.77,2024-09-25 14:06:36
7444,549086951,sell,97LM0R071,4266,157.20,2024-09-25 14:06:36
7445,425420860,buy,HYZR7VYW9,6274,473.57,2024-09-25 14:06:36
7446,153993161,buy,VJT7N0UF8,5965,442.24,2024-09-25 14:06:36
7447,317255140,sell,2ZZR8XZ48,5300,35.25,2024-09-25 14:06:36
7448,544190206,sell,E03WIRXU2,7699,152.92,2024-09-25 14:06:36
7449,776557307,buy,V8DJYYCF7,1047,74.53,2024-09-25 14:06:36
7450,252841394,sell,1470CHYM9,4693,166.53,2024-09-25 14:06:36
7451,936205513,sell,L7E5V9PW6,8429,276.23,2024-09-25 14:06:36
7452,673072917,buy,XWJ7VD2X3,2178,358.26,2024-09-25 14:06:36
7453,822966848,buy,WKYYBE0W8,9780,333.00,2024-09-25 14:06:36
7454,851086332,sell,M7T0X0H30,5015,404.04,2024-09-25 14:06:36
7455,508420841,buy,UXZR9JLU9,7633,51.88,2024-09-25 14:06:36
7456,640962025,buy,Z27AF81M7,3919,112.87,2024-09-25 14:06:36
7457,140468495,sell,M292BV298,984,42.07,2024-09-25 14:06:36
7458,340600491,buy,36P667OZ0,6789,210.88,2024-09-25 14:06:36
7459,729027201,buy,1X40TX3Z0,5086,493.40,2024-09-25 14:06:36
7460,267700360,sell,XIYBFFM76,9066,363.19,2024-09-25 14:06:36
7461,683664395,buy,RAP2MYCQ0,688,365.43,2024-09-25 14:06:36
7462,255650297,buy,1T0LPEII5,8466,364.07,2024-09-25 14:06:36
7463,602373909,buy,MGSPTM9S7,2556,214.63,2024-09-25 14:06:36
7464,704592025,sell,XANWXYTO4,1264,71.12,2024-09-25 14:06:36
7465,189622075,buy,F0JJYLUC1,3788,55.50,2024-09-25 14:06:36
7466,540058860,sell,QEF7GEZ71,4074,243.25,2024-09-25 14:06:36
7467,372155454,buy,D4THHMW66,2922,280.88,2024-09-25 14:06:36
7468,936862520,buy,L64N6KGS2,7582,485.83,2024-09-25 14:06:36
7469,671131443,sell,X3GVNPYZ9,6416,384.76,2024-09-25 14:06:36
7470,863815571,sell,014V1JVG5,7501,338.45,2024-09-25 14:06:36
7471,348947326,sell,I5R568GQ3,7730,105.51,2024-09-25 14:06:36
7472,447436720,sell,T02Z8EN31,1490,151.92,2024-09-25 14:06:36
7473,822782083,buy,5CE7QLQD9,5276,68.18,2024-09-25 14:06:36
7474,851412912,sell,OCGTYSQ02,3157,310.21,2024-09-25 14:06:36
7475,948682343,buy,WDTUIDUE0,9437,213.03,2024-09-25 14:06:36
7476,596004480,buy,WX9N2YXQ5,1238,267.67,2024-09-25 14:06:36
7477,967948918,sell,SAIVACCT8,4490,287.32,2024-09-25 14:06:36
7478,703238119,buy,RWKUIQT22,4462,224.41,2024-09-25 14:06:36
7479,719108210,buy,JIW0589V7,336,246.94,2024-09-25 14:06:36
7480,433421420,sell,61BBRWXR2,9731,65.94,2024-09-25 14:06:36
7481,807798942,sell,UKMC6PN64,6945,318.04,2024-09-25 14:06:36
7482,213670168,sell,FEH893ES8,1837,130.22,2024-09-25 14:06:36
7483,831512725,buy,YT7D15805,6522,262.07,2024-09-25 14:06:36
