trade_id,account_num,activity,CUSIP,quantity,price,transaction_time
TDB_0000951,850226336,buy,Y0S5DJPF7,6318,288.87,2023-12-24 01:05:58
TDB_0000952,400437068,sell,RD1OSEVT3,8587,396.89,2024-04-03 16:14:32
TDB_0000953,416091528,buy,ZZZ6K86D1,800,87.07,2024-09-21 14:36:39
TDB_0000954,951998275,sell,B4VLMJKR4,4563,65.60,2024-09-10 01:51:53
TDB_0000955,645066656,buy,CKCVCQPB1,4585,306.15,2023-12-10 09:54:02
TDB_0000956,416091528,buy,ZZZ6K86D1,6990,202.71,2024-02-24 23:00:31
TDB_0000957,850226336,sell,CKCVCQPB1,820,137.65,2023-10-22 20:01:59
TDB_0000958,611250713,buy,RD1OSEVT3,8482,498.57,2024-05-16 02:58:22
TDB_0000959,407496832,sell,RD1OSEVT3,1557,143.45,2024-07-14 22:50:04
TDB_0000960,159570865,buy,HSGO3XBM7,3645,247.27,2024-09-09 12:37:04
TDB_0000961,611250713,sell,YO02STU92,7940,344.10,2024-05-05 04:39:42
TDB_0000962,416091528,buy,HSGO3XBM7,2771,222.08,2024-06-02 16:19:38
TDB_0000963,803264434,buy,HSGO3XBM7,6401,303.74,2024-03-05 01:27:59
TDB_0000964,833887605,buy,3TXH7T4T4,912,455.44,2024-02-23 06:56:44
TDB_0000965,127658056,sell,YWJEHHDP9,2056,421.15,2023-11-15 06:50:14
TDB_0000966,107216323,sell,V0H365KX1,4418,47.55,2024-05-06 11:35:06
TDB_0000967,902331019,buy,156M6YY49,2900,343.40,2024-06-14 00:37:56
TDB_0000968,268260362,sell,RD1OSEVT3,7025,368.22,2024-09-12 05:51:35
TDB_0000969,889854561,buy,H8ULRR404,5446,255.84,2024-08-21 16:23:50
TDB_0000970,825810138,buy,YO02STU92,6057,228.55,2024-09-20 20:33:21
TDB_0000971,850226336,buy,FXC47NHW6,8994,141.05,2024-01-07 06:12:36
TDB_0000972,833887605,sell,292P3LG71,5944,338.04,2024-03-22 00:22:48
TDB_0000973,982473600,sell,FXC47NHW6,6098,134.62,2023-12-19 01:15:42
TDB_0000974,594779001,buy,9SUGDF3A0,6133,214.40,2024-05-10 00:17:33
TDB_0000975,651286323,buy,CQBYE29J5,8503,488.39,2023-10-04 19:12:25
TDB_0000976,281014001,buy,IJHKIMLJ7,2280,329.96,2024-06-25 22:02:08
TDB_0000977,889854561,sell,RD1OSEVT3,8329,7.71,2024-09-21 09:55:44
TDB_0000978,813265305,buy,B29432H36,5864,129.73,2024-08-25 22:42:47
TDB_0000979,115447971,sell,5ZSZR4IX3,516,406.75,2024-06-26 06:34:47
TDB_0000980,645066656,buy,B4VLMJKR4,8434,193.93,2024-05-23 19:16:06
TDB_0000981,815127386,sell,X1LUZZ008,5141,493.48,2024-05-02 06:05:48
TDB_0000982,798818183,buy,156M6YY49,1011,128.03,2024-09-11 13:39:19
TDB_0000983,833887605,sell,JS1JBRRF4,2285,310.82,2024-06-23 08:12:58
TDB_0000984,407496832,sell,Y0S5DJPF7,4876,469.80,2024-03-14 09:16:14
TDB_0000985,105933111,sell,FXC47NHW6,8211,480.09,2024-03-08 21:55:34
TDB_0000986,951998275,sell,5ZSZR4IX3,1370,11.14,2024-06-05 05:41:55
TDB_0000987,798818183,sell,ZZZ6K86D1,9932,343.68,2024-08-02 18:48:12
TDB_0000988,815127386,buy,V0H365KX1,5031,355.25,2023-10-18 21:27:02
TDB_0000989,611250713,sell,YO02STU92,7208,418.82,2024-07-10 21:32:51
TDB_0000990,674281263,buy,292P3LG71,1723,297.76,2024-02-17 12:24:54
TDB_0000991,825810138,sell,TX30S8B62,5064,315.90,2024-04-14 21:04:31
TDB_0000992,407496832,buy,156M6YY49,1779,383.52,2023-12-30 05:49:51
TDB_0000993,661255455,sell,CKCVCQPB1,3723,484.22,2024-04-04 04:50:12
TDB_0000994,844783191,buy,RD1OSEVT3,708,440.95,2024-02-26 07:28:59
TDB_0000995,844783191,buy,292P3LG71,8950,451.59,2023-10-06 07:31:38
TDB_0000996,798818183,buy,5ZSZR4IX3,7559,279.27,2024-03-19 03:08:55
TDB_0000997,611250713,sell,156M6YY49,3108,359.18,2024-07-16 21:39:56
TDB_0000998,107216323,buy,3TXH7T4T4,1112,303.25,2024-06-26 10:40:21
TDB_0000999,594779001,buy,TX30S8B62,4457,294.19,2023-11-26 08:09:39
TDB_0001000,127658056,buy,156M6YY49,9690,349.52,2024-04-12 17:59:45
