trade_id,account_num,activity,CUSIP,quantity,price,transaction_time
TDB_0008498,105933111,buy,YO02STU92,7237,422.12,2023-10-05 04:09:02
TDB_0008499,779099274,sell,YO02STU92,344,358.10,2024-09-03 16:57:18
TDB_0008500,661255455,buy,Q99X60AP0,3715,357.92,2024-08-21 08:43:20
TDB_0008501,889854561,buy,X1LUZZ008,5075,439.37,2023-11-30 19:59:00
TDB_0008502,813265305,buy,5ZSZR4IX3,446,243.90,2024-02-02 16:10:23
TDB_0008503,611250713,buy,CKCVCQPB1,4612,179.10,2024-05-20 23:35:39
TDB_0008504,645066656,sell,TX30S8B62,6977,71.49,2024-01-20 06:00:15
TDB_0008505,400437068,sell,156M6YY49,1336,319.24,2023-11-12 19:18:23
TDB_0008506,844783191,sell,ZZZ6K86D1,8165,148.54,2024-01-10 10:46:10
TDB_0008507,611250713,sell,B4VLMJKR4,184,307.53,2023-10-25 08:23:46
TDB_0008508,226651774,sell,5ZSZR4IX3,9596,213.93,2023-12-12 19:19:35
TDB_0008509,982473600,sell,B29432H36,6909,406.82,2023-09-26 22:24:46
TDB_0008510,226651774,sell,Q99X60AP0,5652,46.72,2024-06-11 20:33:37
TDB_0008511,594779001,buy,B4VLMJKR4,1185,78.85,2024-06-01 15:54:43
TDB_0008512,825810138,sell,CKCVCQPB1,3116,499.32,2024-08-21 16:16:32
TDB_0008513,594779001,sell,CQBYE29J5,2695,307.10,2024-05-06 08:24:35
TDB_0008514,651286323,sell,A0XKZ70G1,7829,302.08,2024-05-17 13:13:16
TDB_0008515,982473600,buy,Q99X60AP0,3594,399.56,2023-12-03 19:03:40
TDB_0008516,844783191,sell,IJHKIMLJ7,4355,334.30,2024-08-31 15:09:21
TDB_0008517,779099274,sell,JS1JBRRF4,2454,468.24,2024-03-25 07:57:39
TDB_0008518,833887605,sell,V0H365KX1,3025,270.77,2023-10-12 19:49:25
TDB_0008519,105933111,buy,B29432H36,7180,92.04,2023-10-27 20:33:40
TDB_0008520,226651774,buy,ZZZ6K86D1,8774,412.53,2024-05-19 00:00:41
TDB_0008521,645066656,sell,Y0S5DJPF7,6052,83.29,2023-11-04 23:14:01
TDB_0008522,798818183,buy,TX30S8B62,6237,430.65,2024-04-18 14:59:20
TDB_0008523,400437068,sell,RD1OSEVT3,8667,357.55,2024-02-23 07:02:28
TDB_0008524,951998275,sell,TX30S8B62,7154,438.42,2024-06-21 21:39:50
TDB_0008525,159570865,buy,H8ULRR404,7054,169.00,2023-10-10 03:34:16
TDB_0008526,850226336,buy,X1LUZZ008,1867,95.03,2024-05-04 15:40:54
TDB_0008527,400437068,buy,IJHKIMLJ7,9410,267.89,2023-12-13 05:35:15
TDB_0008528,400437068,sell,A0XKZ70G1,8127,460.43,2024-08-04 20:00:19
TDB_0008529,407496832,buy,A0XKZ70G1,3639,67.35,2024-01-24 03:05:15
TDB_0008530,813265305,sell,YWJEHHDP9,1489,217.72,2023-12-29 06:43:43
TDB_0008531,889854561,buy,Y0S5DJPF7,6327,489.08,2024-08-05 07:11:40
TDB_0008532,674281263,sell,5ZSZR4IX3,6971,41.99,2023-12-06 02:38:48
TDB_0008533,813265305,sell,9SUGDF3A0,1780,403.75,2024-07-09 08:15:05
TDB_0008534,803264434,buy,FXC47NHW6,560,105.58,2024-07-28 13:20:12
TDB_0008535,850226336,sell,156M6YY49,5825,445.17,2024-09-11 22:14:20
TDB_0008536,889854561,buy,CQBYE29J5,894,439.16,2023-10-08 08:15:46
TDB_0008537,825810138,buy,V0H365KX1,954,452.90,2024-08-05 13:40:53
TDB_0008538,951998275,sell,156M6YY49,8524,125.64,2023-12-31 00:35:36
TDB_0008539,645066656,sell,15EHH7NG3,3565,44.52,2024-08-20 12:43:37
TDB_0008540,815127386,buy,ZZZ6K86D1,5277,451.52,2024-02-22 22:14:42
TDB_0008541,407496832,buy,5ZSZR4IX3,4026,101.95,2024-09-03 14:57:42
TDB_0008542,226651774,sell,HSGO3XBM7,7740,70.40,2024-08-17 01:09:34
TDB_0008543,407496832,sell,292P3LG71,8313,11.57,2024-06-19 19:22:22
TDB_0008544,645066656,buy,ZZZ6K86D1,453,22.84,2024-09-18 09:47:40
TDB_0008545,813265305,sell,292P3LG71,7238,316.44,2024-03-12 18:24:45
TDB_0008546,779099274,buy,3TXH7T4T4,4950,376.81,2024-09-24 20:20:59
TDB_0008547,951998275,buy,ZZZ6K86D1,7616,412.64,2024-04-14 17:47:34
TDB_0008548,844783191,buy,A0XKZ70G1,5742,464.01,2024-04-28 21:11:43
TDB_0008549,159570865,buy,IJHKIMLJ7,565,448.08,2024-06-03 15:17:27
TDB_0008550,105933111,sell,B4VLMJKR4,6786,459.05,2023-11-07 10:56:01
TDB_0008551,844783191,sell,IJHKIMLJ7,9533,404.54,2024-02-16 22:15:13
TDB_0008552,825810138,sell,292P3LG71,6305,67.20,2023-10-29 15:03:30
TDB_0008553,902331019,buy,CQBYE29J5,745,325.77,2024-08-04 00:59:10
TDB_0008554,813265305,sell,Q99X60AP0,463,147.32,2024-09-20 21:12:57
TDB_0008555,281014001,buy,CKCVCQPB1,4771,108.89,2024-09-07 20:54:29
TDB_0008556,645066656,buy,FXC47NHW6,48,460.85,2024-06-21 13:38:49
TDB_0008557,803264434,sell,TX30S8B62,377,131.24,2024-05-27 14:13:45
TDB_0008558,815127386,buy,V0H365KX1,3854,435.72,2024-01-11 23:35:50
TDB_0008559,651286323,buy,YWJEHHDP9,4881,265.34,2023-11-02 19:42:58
TDB_0008560,798818183,sell,15EHH7NG3,4856,393.72,2023-11-17 17:02:28
TDB_0008561,268260362,sell,9SUGDF3A0,353,325.29,2023-11-04 17:15:02
TDB_0008562,813265305,buy,A0XKZ70G1,7778,51.67,2023-12-12 21:18:45
TDB_0008563,416091528,sell,CQBYE29J5,6507,405.17,2024-03-03 09:08:47
TDB_0008564,400437068,sell,ZZZ6K86D1,4749,424.84,2024-03-20 10:26:14
TDB_0008565,833887605,buy,292P3LG71,8895,195.75,2024-06-13 21:15:44
TDB_0008566,798818183,buy,A0XKZ70G1,8922,312.42,2024-07-31 17:22:55
TDB_0008567,902331019,sell,B4VLMJKR4,6028,324.98,2023-12-21 16:30:43
TDB_0008568,105933111,sell,IJHKIMLJ7,3242,169.44,2024-08-20 21:13:05
TDB_0008569,813265305,sell,X1LUZZ008,2800,488.30,2024-09-23 07:37:49
TDB_0008570,889854561,buy,B4VLMJKR4,4548,434.61,2024-02-09 17:20:30
TDB_0008571,611250713,sell,V0H365KX1,7248,14.96,2024-03-13 07:42:25
TDB_0008572,611250713,sell,JS1JBRRF4,1051,109.46,2023-10-19 03:16:12
TDB_0008573,594779001,sell,Q99X60AP0,2065,438.04,2023-12-05 20:03:17
TDB_0008574,611250713,sell,A0XKZ70G1,1975,191.88,2023-09-30 14:28:42
TDB_0008575,661255455,buy,ZZZ6K86D1,4294,189.00,2024-05-29 08:34:38
TDB_0008576,611250713,buy,156M6YY49,8769,314.73,2024-02-15 19:10:28
TDB_0008577,127658056,buy,Q99X60AP0,6601,185.72,2024-05-22 05:08:30
TDB_0008578,407496832,sell,YO02STU92,7987,159.05,2024-04-04 15:20:34
TDB_0008579,226651774,sell,Y0S5DJPF7,3723,484.13,2024-08-03 00:27:26
TDB_0008580,107216323,sell,15EHH7NG3,7370,148.14,2024-02-22 15:30:22
TDB_0008581,798818183,buy,B4VLMJKR4,1722,465.06,2024-03-15 12:21:59
TDB_0008582,889854561,sell,RD1OSEVT3,9008,256.55,2023-10-27 11:27:32
TDB_0008583,661255455,buy,Y0S5DJPF7,9546,198.12,2024-08-26 02:08:48
TDB_0008584,844783191,buy,B4VLMJKR4,5634,297.63,2024-02-14 10:35:20
TDB_0008585,268260362,sell,9SUGDF3A0,6528,226.98,2024-08-25 18:11:09
TDB_0008586,281014001,sell,A0XKZ70G1,6985,485.32,2024-01-24 07:35:39
TDB_0008587,105933111,buy,292P3LG71,6104,346.89,2024-08-09 09:29:54
TDB_0008588,844783191,sell,B4VLMJKR4,289,310.07,2024-06-11 22:31:25
TDB_0008589,127658056,buy,HSGO3XBM7,3514,497.30,2024-05-05 00:44:44
TDB_0008590,407496832,sell,H8ULRR404,9483,371.74,2024-04-01 23:32:40
TDB_0008591,825810138,buy,15EHH7NG3,7427,474.22,2023-12-15 08:35:27
TDB_0008592,779099274,sell,HSGO3XBM7,6218,208.69,2024-02-03 23:51:33
TDB_0008593,674281263,buy,H8ULRR404,7293,182.15,2024-04-29 13:00:02
TDB_0008594,400437068,buy,V0H365KX1,6806,278.48,2024-02-19 12:06:13
TDB_0008595,803264434,buy,9SUGDF3A0,1347,186.62,2024-06-05 09:00:27
TDB_0008596,661255455,sell,3TXH7T4T4,5333,386.64,2024-04-19 22:35:19
TDB_0008597,833887605,sell,YO02STU92,543,263.24,2024-02-16 20:11:42
TDB_0008598,889854561,sell,9SUGDF3A0,935,366.70,2023-10-22 15:09:01
TDB_0008599,281014001,buy,3TXH7T4T4,7361,114.82,2024-07-13 18:30:46
TDB_0008600,982473600,buy,YO02STU92,1506,155.71,2023-12-05 15:58:56
TDB_0008601,661255455,sell,5ZSZR4IX3,9576,94.52,2023-11-10 04:22:34
TDB_0008602,844783191,buy,JS1JBRRF4,954,155.54,2023-12-17 12:40:06
TDB_0008603,815127386,buy,HSGO3XBM7,2845,493.79,2023-12-12 06:21:35
TDB_0008604,833887605,sell,B4VLMJKR4,2898,330.15,2024-08-07 18:49:15
TDB_0008605,281014001,sell,FXC47NHW6,9579,393.21,2023-11-29 19:53:36
TDB_0008606,674281263,sell,5ZSZR4IX3,7440,37.42,2024-09-18 07:23:22
TDB_0008607,416091528,sell,15EHH7NG3,2964,275.32,2023-10-13 15:56:53
TDB_0008608,844783191,sell,292P3LG71,9692,271.81,2024-08-18 18:42:21
TDB_0008609,850226336,buy,15EHH7NG3,2812,39.53,2024-04-14 23:37:30
TDB_0008610,407496832,sell,9SUGDF3A0,1945,294.73,2023-12-28 09:39:16
TDB_0008611,661255455,sell,YO02STU92,4135,137.64,2024-03-29 11:20:26
TDB_0008612,268260362,buy,X1LUZZ008,5153,262.63,2024-08-29 13:49:06
TDB_0008613,407496832,buy,B4VLMJKR4,9124,78.71,2024-09-23 19:12:40
TDB_0008614,416091528,sell,JS1JBRRF4,4599,79.79,2024-08-20 09:17:24
TDB_0008615,400437068,sell,ZZZ6K86D1,4015,75.87,2024-01-09 01:29:56
TDB_0008616,407496832,buy,X1LUZZ008,1924,494.17,2024-01-16 21:13:36
TDB_0008617,400437068,sell,3TXH7T4T4,8742,180.25,2024-05-09 23:39:24
TDB_0008618,833887605,sell,IJHKIMLJ7,8341,472.75,2023-10-11 16:12:34
TDB_0008619,833887605,buy,B29432H36,692,364.32,2023-12-16 18:01:02
TDB_0008620,661255455,sell,5ZSZR4IX3,5617,328.88,2024-02-17 18:44:39
TDB_0008621,779099274,sell,CQBYE29J5,5485,417.77,2024-06-13 04:22:12
TDB_0008622,815127386,sell,H8ULRR404,1260,310.43,2024-06-06 15:34:22
TDB_0008623,407496832,buy,IJHKIMLJ7,3365,389.59,2024-01-25 21:49:18
TDB_0008624,661255455,buy,5ZSZR4IX3,9265,243.99,2024-01-18 03:42:31
TDB_0008625,115447971,buy,RD1OSEVT3,2454,209.85,2024-01-09 04:52:02
TDB_0008626,115447971,buy,9SUGDF3A0,249,474.87,2024-06-03 12:45:07
TDB_0008627,281014001,sell,156M6YY49,5529,2.31,2024-03-03 19:10:59
TDB_0008628,159570865,buy,CQBYE29J5,7599,82.95,2024-08-18 06:17:20
TDB_0008629,779099274,buy,Q99X60AP0,1424,318.73,2023-12-02 01:45:27
TDB_0008630,889854561,sell,Q99X60AP0,7988,165.92,2023-10-17 16:46:00
TDB_0008631,674281263,buy,CQBYE29J5,6477,109.94,2023-10-25 03:22:16
TDB_0008632,611250713,sell,292P3LG71,3969,220.55,2023-11-11 18:19:30
TDB_0008633,850226336,sell,Y0S5DJPF7,4108,359.46,2024-01-22 12:44:00
TDB_0008634,825810138,buy,3TXH7T4T4,6648,335.68,2024-08-24 01:03:33
TDB_0008635,268260362,buy,292P3LG71,7087,495.99,2023-12-28 07:21:26
TDB_0008636,594779001,sell,IJHKIMLJ7,7951,172.22,2024-03-13 09:59:14
TDB_0008637,268260362,sell,CKCVCQPB1,8199,83.37,2024-07-15 10:00:11
TDB_0008638,127658056,buy,B4VLMJKR4,6020,88.83,2023-11-08 18:50:57
TDB_0008639,798818183,buy,FXC47NHW6,432,458.92,2024-02-20 21:36:09
TDB_0008640,416091528,buy,IJHKIMLJ7,417,214.46,2024-01-23 08:06:19
TDB_0008641,674281263,sell,TX30S8B62,7387,484.18,2023-12-18 09:12:20
TDB_0008642,159570865,buy,RD1OSEVT3,6579,415.43,2024-01-17 09:08:06
TDB_0008643,159570865,sell,X1LUZZ008,3183,499.80,2023-12-31 05:58:20
TDB_0008644,833887605,sell,CKCVCQPB1,8112,16.97,2024-01-25 02:12:48
TDB_0008645,798818183,sell,B29432H36,9004,335.74,2023-11-26 08:05:34
TDB_0008646,107216323,buy,3TXH7T4T4,5605,10.95,2024-03-31 00:54:12
TDB_0008647,902331019,sell,CKCVCQPB1,3048,282.79,2024-06-19 13:23:29
TDB_0008648,844783191,sell,3TXH7T4T4,3220,145.95,2023-12-04 21:03:57
TDB_0008649,651286323,buy,9SUGDF3A0,1592,121.20,2024-04-20 13:26:23
TDB_0008650,850226336,buy,X1LUZZ008,7217,98.99,2024-08-29 15:18:26
TDB_0008651,813265305,sell,FXC47NHW6,5683,49.38,2024-07-13 09:20:13
TDB_0008652,127658056,buy,X1LUZZ008,5436,477.28,2024-01-23 01:17:15
TDB_0008653,982473600,buy,YO02STU92,3071,305.10,2023-11-28 21:56:22
TDB_0008654,400437068,buy,B4VLMJKR4,4893,230.64,2024-07-14 15:36:30
TDB_0008655,645066656,sell,X1LUZZ008,5330,88.92,2024-08-03 03:58:28
TDB_0008656,400437068,buy,B29432H36,8855,445.36,2024-03-29 11:15:44
TDB_0008657,105933111,sell,V0H365KX1,2122,342.49,2024-04-10 21:00:42
TDB_0008658,268260362,buy,X1LUZZ008,3141,420.29,2024-06-26 20:35:30
TDB_0008659,645066656,buy,CKCVCQPB1,3338,281.57,2024-07-31 09:09:47
TDB_0008660,815127386,sell,B4VLMJKR4,7286,151.37,2024-01-10 16:13:07
TDB_0008661,813265305,sell,B4VLMJKR4,2607,110.99,2024-01-03 11:51:11
TDB_0008662,902331019,sell,CQBYE29J5,9773,51.91,2023-11-14 01:42:14
TDB_0008663,400437068,sell,15EHH7NG3,2811,306.85,2024-06-21 19:20:13
TDB_0008664,407496832,sell,B4VLMJKR4,8340,412.43,2023-12-19 07:10:35
TDB_0008665,951998275,buy,A0XKZ70G1,3337,199.32,2024-09-07 12:25:24
TDB_0008666,268260362,buy,H8ULRR404,6268,165.73,2024-09-10 09:15:10
TDB_0008667,226651774,buy,CQBYE29J5,6131,302.41,2024-01-07 03:27:23
TDB_0008668,902331019,buy,CQBYE29J5,5307,462.16,2023-10-12 08:41:56
TDB_0008669,226651774,sell,H8ULRR404,3055,133.89,2024-06-14 04:25:29
TDB_0008670,281014001,buy,CKCVCQPB1,2414,108.04,2024-08-12 18:44:51
TDB_0008671,651286323,buy,FXC47NHW6,4133,407.20,2024-09-04 12:21:33
TDB_0008672,902331019,buy,3TXH7T4T4,2077,320.57,2023-12-19 12:36:49
TDB_0008673,813265305,buy,TX30S8B62,9218,78.18,2024-01-18 23:17:04
TDB_0008674,833887605,buy,B4VLMJKR4,2637,494.83,2024-08-13 09:23:08
TDB_0008675,226651774,sell,YWJEHHDP9,6112,101.90,2023-12-03 09:58:32
TDB_0008676,107216323,sell,CQBYE29J5,323,60.25,2023-12-31 18:32:10
TDB_0008677,281014001,sell,IJHKIMLJ7,5025,288.54,2024-07-02 07:45:33
TDB_0008678,982473600,buy,292P3LG71,6676,332.19,2024-09-16 10:43:05
TDB_0008679,416091528,buy,H8ULRR404,4722,84.82,2024-01-22 10:46:51
TDB_0008680,674281263,sell,FXC47NHW6,1309,271.36,2023-12-18 22:12:52
TDB_0008681,798818183,sell,5ZSZR4IX3,128,356.12,2024-08-09 00:02:17
TDB_0008682,159570865,buy,IJHKIMLJ7,3064,335.75,2024-06-26 21:19:42
TDB_0008683,813265305,buy,RD1OSEVT3,8355,385.18,2024-09-02 13:00:21
TDB_0008684,844783191,buy,JS1JBRRF4,622,302.32,2024-02-20 06:12:13
TDB_0008685,268260362,sell,9SUGDF3A0,5756,46.05,2024-03-16 12:37:11
TDB_0008686,889854561,buy,FXC47NHW6,7468,61.34,2024-01-22 11:47:55
TDB_0008687,674281263,sell,ZZZ6K86D1,4646,207.34,2024-08-11 13:01:39
TDB_0008688,815127386,sell,ZZZ6K86D1,7802,152.15,2024-04-25 14:55:16
TDB_0008689,889854561,sell,B4VLMJKR4,8899,359.63,2024-02-08 02:31:27
TDB_0008690,400437068,buy,B4VLMJKR4,3991,266.80,2023-11-24 20:09:59
TDB_0008691,815127386,buy,B4VLMJKR4,3794,333.18,2023-11-25 06:15:04
TDB_0008692,281014001,sell,HSGO3XBM7,4648,154.48,2024-08-29 19:23:49
TDB_0008693,803264434,sell,B4VLMJKR4,936,378.18,2023-10-05 18:20:58
TDB_0008694,850226336,sell,IJHKIMLJ7,3741,268.03,2023-10-04 17:21:46
TDB_0008695,825810138,buy,ZZZ6K86D1,9703,146.71,2024-06-01 17:03:21
TDB_0008696,645066656,sell,3TXH7T4T4,2294,7.50,2023-12-22 04:29:36
TDB_0008697,815127386,buy,ZZZ6K86D1,3660,293.47,2024-05-10 20:33:45
TDB_0008698,107216323,sell,JS1JBRRF4,145,283.03,2024-04-10 03:14:15
TDB_0008699,611250713,buy,5ZSZR4IX3,8757,120.27,2024-06-22 07:52:01
TDB_0008700,651286323,sell,A0XKZ70G1,6485,319.86,2024-04-29 09:31:03
TDB_0008701,815127386,sell,IJHKIMLJ7,9615,420.35,2024-03-08 06:09:04
TDB_0008702,645066656,sell,ZZZ6K86D1,5083,407.33,2024-02-05 15:05:40
TDB_0008703,798818183,sell,X1LUZZ008,2111,449.78,2024-07-31 05:01:09
TDB_0008704,951998275,buy,CQBYE29J5,8970,202.07,2024-06-01 14:30:27
TDB_0008705,416091528,buy,B29432H36,125,15.67,2024-05-22 13:54:10
TDB_0008706,127658056,buy,B29432H36,5731,269.60,2023-10-05 09:05:29
TDB_0008707,779099274,buy,V0H365KX1,7798,3.86,2024-03-20 17:49:07
TDB_0008708,651286323,buy,H8ULRR404,3462,198.57,2024-03-26 22:04:37
TDB_0008709,268260362,buy,292P3LG71,9949,70.52,2024-02-08 05:38:48
TDB_0008710,407496832,buy,A0XKZ70G1,3936,343.35,2023-12-08 14:32:37
TDB_0008711,407496832,sell,Q99X60AP0,9096,63.94,2024-04-24 00:04:54
TDB_0008712,889854561,sell,YWJEHHDP9,75,428.74,2024-01-22 21:55:04
TDB_0008713,645066656,buy,156M6YY49,9852,290.80,2024-07-24 08:06:54
TDB_0008714,407496832,sell,V0H365KX1,8261,159.96,2023-10-14 05:26:52
TDB_0008715,127658056,buy,YO02STU92,7806,458.96,2024-02-26 07:52:55
TDB_0008716,813265305,buy,YO02STU92,5571,456.71,2024-08-16 23:28:17
TDB_0008717,951998275,sell,RD1OSEVT3,8863,458.28,2024-09-19 12:20:56
TDB_0008718,674281263,sell,CKCVCQPB1,5506,281.00,2024-03-07 12:00:09
TDB_0008719,815127386,buy,X1LUZZ008,4765,16.45,2024-02-09 12:29:52
TDB_0008720,661255455,buy,RD1OSEVT3,6278,401.32,2024-04-08 23:20:54
TDB_0008721,416091528,sell,YO02STU92,6623,457.33,2024-03-07 10:40:04
TDB_0008722,651286323,sell,5ZSZR4IX3,6892,148.40,2024-09-09 09:11:18
TDB_0008723,674281263,buy,Q99X60AP0,1021,161.77,2024-07-25 16:25:02
TDB_0008724,651286323,buy,V0H365KX1,8255,9.20,2024-08-28 05:23:38
TDB_0008725,107216323,buy,156M6YY49,6582,232.69,2023-12-19 16:51:55
TDB_0008726,889854561,buy,B4VLMJKR4,4337,74.64,2024-01-16 18:01:44
TDB_0008727,982473600,sell,B4VLMJKR4,4910,49.66,2023-09-28 12:57:04
TDB_0008728,226651774,buy,A0XKZ70G1,468,466.55,2023-11-22 03:55:48
TDB_0008729,268260362,buy,15EHH7NG3,4864,294.70,2023-12-18 10:49:39
TDB_0008730,803264434,buy,B29432H36,4659,451.71,2023-12-28 19:29:54
TDB_0008731,400437068,sell,IJHKIMLJ7,5569,128.56,2023-10-21 05:24:45
TDB_0008732,645066656,sell,V0H365KX1,7320,107.92,2024-07-19 14:36:45
TDB_0008733,825810138,sell,CQBYE29J5,372,428.46,2024-04-16 13:04:02
TDB_0008734,651286323,buy,CQBYE29J5,8743,215.27,2023-09-29 22:09:28
TDB_0008735,281014001,buy,A0XKZ70G1,699,240.34,2024-02-08 09:32:05
TDB_0008736,645066656,buy,V0H365KX1,1687,374.05,2023-11-02 13:45:42
TDB_0008737,281014001,sell,JS1JBRRF4,840,272.68,2024-06-14 23:29:35
TDB_0008738,268260362,buy,CQBYE29J5,1297,474.71,2024-02-26 20:46:43
TDB_0008739,107216323,sell,YO02STU92,9308,490.45,2023-12-28 10:43:45
TDB_0008740,268260362,buy,X1LUZZ008,2581,473.71,2024-05-29 03:00:53
TDB_0008741,226651774,buy,9SUGDF3A0,7260,277.93,2023-10-29 07:19:33
TDB_0008742,105933111,buy,YO02STU92,6487,212.67,2024-08-27 16:09:18
TDB_0008743,982473600,sell,JS1JBRRF4,3286,79.28,2024-05-21 09:21:58
TDB_0008744,803264434,buy,RD1OSEVT3,1147,56.96,2024-04-09 06:49:49
TDB_0008745,813265305,buy,15EHH7NG3,2230,309.70,2024-01-28 22:58:10
TDB_0008746,159570865,sell,FXC47NHW6,791,328.63,2023-11-08 02:13:49
TDB_0008747,594779001,sell,X1LUZZ008,9042,231.00,2024-08-13 05:32:58
TDB_0008748,416091528,buy,5ZSZR4IX3,9031,16.36,2023-11-13 23:51:07
TDB_0008749,105933111,sell,H8ULRR404,4821,241.07,2024-08-25 14:57:04
TDB_0008750,159570865,buy,FXC47NHW6,2046,487.63,2023-11-19 16:16:45
TDB_0008751,661255455,buy,15EHH7NG3,4084,356.63,2024-01-17 22:05:20
TDB_0008752,661255455,buy,5ZSZR4IX3,2998,499.11,2024-02-01 03:18:51
TDB_0008753,825810138,buy,292P3LG71,8313,157.16,2024-07-26 19:30:37
TDB_0008754,594779001,buy,HSGO3XBM7,7711,479.89,2024-07-25 13:47:15
TDB_0008755,105933111,buy,YO02STU92,9783,231.38,2024-04-04 12:32:01
TDB_0008756,850226336,buy,B4VLMJKR4,6409,152.40,2024-03-03 07:42:14
TDB_0008757,889854561,buy,HSGO3XBM7,3270,227.54,2023-09-30 09:07:52
TDB_0008758,815127386,sell,A0XKZ70G1,8549,272.81,2024-08-07 07:03:16
TDB_0008759,651286323,buy,IJHKIMLJ7,3019,490.13,2024-04-05 00:05:10
TDB_0008760,813265305,sell,B4VLMJKR4,5129,96.94,2024-04-17 10:31:24
TDB_0008761,982473600,buy,ZZZ6K86D1,8128,64.82,2024-08-30 16:19:19
TDB_0008762,844783191,sell,Q99X60AP0,1022,369.82,2024-07-10 06:15:15
TDB_0008763,850226336,buy,3TXH7T4T4,7091,158.08,2024-05-16 18:09:23
TDB_0008764,951998275,sell,RD1OSEVT3,6800,54.80,2024-06-09 03:21:48
TDB_0008765,594779001,buy,3TXH7T4T4,5225,483.09,2023-12-30 17:33:09
TDB_0008766,844783191,buy,X1LUZZ008,9549,388.40,2024-04-12 19:28:20
TDB_0008767,105933111,buy,Y0S5DJPF7,7827,146.89,2024-02-20 11:20:01
TDB_0008768,661255455,sell,B29432H36,9197,366.38,2024-05-21 00:39:25
TDB_0008769,416091528,sell,IJHKIMLJ7,1008,466.30,2024-02-14 15:52:58
TDB_0008770,400437068,sell,CKCVCQPB1,8259,143.25,2023-09-28 07:08:12
TDB_0008771,833887605,buy,9SUGDF3A0,6960,89.72,2023-10-14 11:55:17
TDB_0008772,803264434,buy,JS1JBRRF4,1532,353.26,2023-10-01 23:00:30
TDB_0008773,115447971,buy,3TXH7T4T4,8187,408.38,2024-01-22 21:01:58
TDB_0008774,951998275,buy,YWJEHHDP9,6835,110.89,2024-04-07 06:04:23
TDB_0008775,611250713,sell,9SUGDF3A0,5896,144.24,2024-04-05 11:09:03
TDB_0008776,115447971,sell,TX30S8B62,6904,396.27,2024-07-08 12:09:44
TDB_0008777,661255455,buy,YO02STU92,3372,55.55,2024-09-18 17:34:50
TDB_0008778,127658056,buy,X1LUZZ008,2791,155.77,2024-08-23 13:05:12
TDB_0008779,651286323,buy,TX30S8B62,1385,313.39,2023-11-25 16:31:44
TDB_0008780,281014001,buy,Y0S5DJPF7,6357,346.70,2024-06-12 11:42:07
TDB_0008781,889854561,sell,15EHH7NG3,2617,170.22,2023-11-13 17:39:14
TDB_0008782,803264434,buy,H8ULRR404,5226,189.54,2024-03-07 15:52:25
TDB_0008783,844783191,sell,5ZSZR4IX3,646,172.77,2024-09-12 18:39:02
TDB_0008784,226651774,buy,5ZSZR4IX3,2966,110.29,2024-02-26 20:24:38
TDB_0008785,226651774,sell,B4VLMJKR4,4652,303.06,2024-07-04 00:15:59
TDB_0008786,645066656,buy,H8ULRR404,7692,195.13,2023-12-15 21:08:17
TDB_0008787,407496832,buy,3TXH7T4T4,8955,426.33,2024-01-11 02:26:12
TDB_0008788,268260362,buy,X1LUZZ008,8352,192.85,2024-07-29 01:39:58
TDB_0008789,416091528,buy,FXC47NHW6,1235,354.51,2024-01-25 21:39:31
TDB_0008790,902331019,sell,B29432H36,7588,386.15,2024-08-03 15:42:27
TDB_0008791,407496832,sell,YO02STU92,9962,363.30,2023-11-20 14:53:51
TDB_0008792,813265305,buy,JS1JBRRF4,5185,169.65,2024-05-22 02:14:19
TDB_0008793,281014001,buy,FXC47NHW6,6266,185.78,2024-05-09 03:42:16
TDB_0008794,844783191,buy,IJHKIMLJ7,798,353.38,2024-07-20 22:14:24
TDB_0008795,825810138,sell,IJHKIMLJ7,8934,256.37,2024-09-16 21:56:07
TDB_0008796,803264434,sell,YO02STU92,5464,301.80,2023-11-30 16:05:10
TDB_0008797,611250713,buy,JS1JBRRF4,7259,96.46,2023-11-28 23:49:15
TDB_0008798,105933111,sell,9SUGDF3A0,8186,218.58,2024-01-25 08:54:50
TDB_0008799,594779001,sell,CQBYE29J5,149,120.63,2024-01-25 13:59:57
TDB_0008800,611250713,buy,15EHH7NG3,8490,228.03,2023-10-30 18:07:41
TDB_0008801,798818183,sell,CQBYE29J5,8799,176.79,2023-12-15 11:45:43
TDB_0008802,651286323,buy,156M6YY49,1894,220.67,2023-12-18 18:28:09
TDB_0008803,803264434,buy,X1LUZZ008,1100,163.81,2024-05-13 02:41:40
TDB_0008804,844783191,sell,HSGO3XBM7,9862,281.92,2024-01-27 01:01:24
TDB_0008805,779099274,buy,HSGO3XBM7,8789,106.06,2024-01-12 20:47:44
TDB_0008806,779099274,sell,ZZZ6K86D1,8432,378.42,2024-01-20 06:17:56
TDB_0008807,281014001,buy,RD1OSEVT3,619,469.64,2024-01-08 17:37:25
TDB_0008808,798818183,sell,FXC47NHW6,6318,239.08,2024-03-07 14:40:45
TDB_0008809,105933111,sell,ZZZ6K86D1,1321,359.36,2024-03-16 13:04:41
TDB_0008810,115447971,sell,HSGO3XBM7,1170,41.10,2024-02-27 04:33:03
TDB_0008811,107216323,sell,IJHKIMLJ7,6703,8.53,2024-06-01 03:26:54
TDB_0008812,902331019,buy,B4VLMJKR4,2315,267.76,2023-12-30 01:32:49
TDB_0008813,661255455,buy,15EHH7NG3,8088,287.02,2023-10-01 15:55:29
